,height,weight,duration,calorie,Height_meters,calculated_IMC
10710,188.0,99.0,18.0,90.0,1.88,28.010411951109102
10711,200.0,99.0,12.0,67.0,2.0,24.75
10712,152.0,55.0,14.0,80.0,1.52,23.80540166204986
10713,193.0,100.0,12.0,70.0,1.93,26.846358291497758
10714,169.0,68.0,11.0,54.0,1.69,23.80869017191275
10715,153.0,60.0,12.0,57.0,1.53,25.63116749967961
10716,169.0,73.0,23.0,114.0,1.69,25.55932915514163
10717,167.0,66.0,18.0,90.0,1.67,23.66524436157625
10718,175.0,84.0,8.0,38.0,1.75,27.428571428571427
10719,147.0,50.0,16.0,74.0,1.47,23.138507103521682
10720,155.0,57.0,5.0,22.0,1.55,23.725286160249738
10721,182.0,83.0,2.0,10.0,1.82,25.057360222195385
10722,189.0,91.0,6.0,39.0,1.89,25.475210660395845
10723,186.0,79.0,10.0,28.0,1.86,22.835009827725745
10724,177.0,72.0,21.0,98.0,1.77,22.981901752370007
10725,193.0,91.0,7.0,17.0,1.93,24.43018604526296
10726,160.0,59.0,15.0,79.0,1.6,23.046874999999996
10727,184.0,82.0,12.0,36.0,1.84,24.22022684310019
10728,174.0,71.0,15.0,69.0,1.74,23.450918219051392
10729,160.0,64.0,23.0,141.0,1.6,24.999999999999996
10730,179.0,82.0,28.0,152.0,1.79,25.592209980961893
10731,169.0,64.0,10.0,47.0,1.69,22.40817898532965
10732,150.0,55.0,7.0,24.0,1.5,24.444444444444443
10733,163.0,66.0,23.0,121.0,1.63,24.840980089578082
10734,187.0,94.0,28.0,239.0,1.87,26.88095170007721
10735,180.0,82.0,10.0,52.0,1.8,25.30864197530864
10736,158.0,61.0,2.0,8.0,1.58,24.435186668803073
10737,166.0,62.0,24.0,117.0,1.66,22.49963710262738
10738,169.0,68.0,18.0,105.0,1.69,23.80869017191275
10739,193.0,84.0,14.0,70.0,1.93,22.550940964858118
10740,170.0,78.0,16.0,84.0,1.7,26.989619377162633
10741,159.0,59.0,2.0,7.0,1.59,23.337684427040067
10742,174.0,68.0,18.0,101.0,1.74,22.460034350640772
10743,158.0,56.0,14.0,64.0,1.58,22.432302515622492
10744,186.0,88.0,24.0,123.0,1.86,25.4364666435426
10745,161.0,64.0,12.0,66.0,1.61,24.690405462752206
10746,148.0,46.0,18.0,85.0,1.48,21.00073046018992
10747,175.0,72.0,13.0,60.0,1.75,23.510204081632654
10748,196.0,93.0,2.0,6.0,1.96,24.20866305705956
10749,158.0,57.0,15.0,73.0,1.58,22.832879346258608
10750,191.0,90.0,23.0,108.0,1.91,24.67037636029714
10751,185.0,89.0,7.0,37.0,1.85,26.004382761139514
10752,176.0,69.0,6.0,20.0,1.76,22.275309917355372
10753,191.0,88.0,26.0,138.0,1.91,24.12214577451276
10754,164.0,67.0,30.0,200.0,1.64,24.910767400356935
10755,186.0,90.0,17.0,89.0,1.86,26.014568158168572
10756,195.0,99.0,28.0,165.0,1.95,26.035502958579883
10757,169.0,63.0,28.0,183.0,1.69,22.058051188683873
10758,188.0,87.0,24.0,108.0,1.88,24.615210502489816
10759,150.0,51.0,1.0,4.0,1.5,22.666666666666668
10760,163.0,64.0,2.0,10.0,1.63,24.088223117166624
10761,147.0,54.0,7.0,28.0,1.47,24.989587671803417
10762,169.0,64.0,7.0,31.0,1.69,22.40817898532965
10763,158.0,59.0,29.0,173.0,1.58,23.634033007530842
10764,163.0,62.0,9.0,31.0,1.63,23.335466144755166
10765,169.0,72.0,6.0,20.0,1.69,25.209201358495854
10766,178.0,80.0,6.0,14.0,1.78,25.24933720489837
10767,163.0,61.0,30.0,188.0,1.63,22.95908765854944
10768,168.0,66.0,26.0,165.0,1.68,23.384353741496604
10769,190.0,92.0,11.0,53.0,1.9,25.48476454293629
10770,191.0,94.0,22.0,124.0,1.91,25.766837531865903
10771,166.0,63.0,19.0,94.0,1.66,22.8625344752504
10772,185.0,94.0,7.0,28.0,1.85,27.465303140978815
10773,153.0,54.0,26.0,154.0,1.53,23.06805074971165
10774,191.0,79.0,19.0,103.0,1.91,21.655108138483047
10775,168.0,73.0,29.0,163.0,1.68,25.86451247165533
10776,164.0,63.0,26.0,172.0,1.64,23.423557406305775
10777,170.0,68.0,26.0,162.0,1.7,23.529411764705884
10778,193.0,91.0,13.0,75.0,1.93,24.43018604526296
10779,169.0,71.0,17.0,95.0,1.69,24.859073561850078
10780,151.0,57.0,11.0,61.0,1.51,24.998903556861542
10781,198.0,101.0,15.0,69.0,1.98,25.762677277828793
10782,181.0,88.0,30.0,238.0,1.81,26.861206922865602
10783,187.0,79.0,25.0,148.0,1.87,22.59143813091595
10784,170.0,65.0,18.0,100.0,1.7,22.49134948096886
10785,168.0,67.0,5.0,23.0,1.68,23.738662131519277
10786,197.0,100.0,4.0,16.0,1.97,25.76721894405937
10787,167.0,65.0,28.0,194.0,1.67,23.306680053067517
10788,210.0,114.0,20.0,140.0,2.1,25.85034013605442
10789,173.0,71.0,14.0,70.0,1.73,23.722810651876106
10790,193.0,94.0,9.0,24.0,1.93,25.235576794007894
10791,166.0,63.0,20.0,117.0,1.66,22.8625344752504
10792,193.0,103.0,23.0,176.0,1.93,27.65174904024269
10793,171.0,64.0,12.0,53.0,1.71,21.887076365377382
10794,169.0,70.0,16.0,97.0,1.69,24.508945765204302
10795,167.0,71.0,8.0,23.0,1.67,25.458065904119906
10796,180.0,74.0,2.0,6.0,1.8,22.839506172839506
10797,172.0,81.0,27.0,187.0,1.72,27.379664683612766
10798,160.0,64.0,6.0,30.0,1.6,24.999999999999996
10799,164.0,63.0,13.0,69.0,1.64,23.423557406305775
10800,190.0,94.0,21.0,123.0,1.9,26.038781163434905
10801,160.0,61.0,9.0,40.0,1.6,23.828124999999996
10802,175.0,79.0,7.0,21.0,1.75,25.79591836734694
10803,162.0,58.0,3.0,9.0,1.62,22.10028959000152
10804,171.0,63.0,17.0,79.0,1.71,21.545090797168363
10805,186.0,84.0,24.0,159.0,1.86,24.280263614290668
10806,158.0,69.0,28.0,256.0,1.58,27.639801313892
10807,187.0,94.0,18.0,81.0,1.87,26.88095170007721
10808,192.0,96.0,23.0,159.0,1.92,26.041666666666668
10809,185.0,85.0,12.0,59.0,1.85,24.835646457268076
10810,166.0,64.0,28.0,158.0,1.66,23.225431847873423
10811,185.0,82.0,28.0,176.0,1.85,23.959094229364496
10812,152.0,51.0,23.0,162.0,1.52,22.07409972299169
10813,169.0,65.0,20.0,110.0,1.69,22.758306781975424
10814,171.0,73.0,7.0,26.0,1.71,24.96494647925858
10815,193.0,96.0,3.0,13.0,1.93,25.77250395983785
10816,186.0,95.0,7.0,26.0,1.86,27.45982194473349
10817,174.0,74.0,7.0,33.0,1.74,24.441802087462015
10818,168.0,64.0,28.0,213.0,1.68,22.67573696145125
10819,172.0,78.0,4.0,12.0,1.72,26.365603028664147
10820,174.0,74.0,21.0,130.0,1.74,24.441802087462015
10821,188.0,90.0,1.0,4.0,1.88,25.46401086464464
10822,190.0,97.0,28.0,177.0,1.9,26.869806094182827
10823,169.0,65.0,23.0,115.0,1.69,22.758306781975424
10824,151.0,59.0,14.0,73.0,1.51,25.876058067628612
10825,173.0,67.0,25.0,172.0,1.73,22.386314277122523
10826,169.0,73.0,20.0,135.0,1.69,25.55932915514163
10827,193.0,101.0,1.0,5.0,1.93,27.114821874412737
10828,181.0,84.0,17.0,111.0,1.81,25.640242971826257
10829,205.0,108.0,18.0,84.0,2.05,25.698988697204047
10830,184.0,87.0,18.0,116.0,1.84,25.697069943289225
10831,157.0,59.0,6.0,24.0,1.57,23.93606231490121
10832,151.0,53.0,19.0,103.0,1.51,23.244594535327398
10833,142.0,45.0,25.0,128.0,1.42,22.317000595120017
10834,202.0,94.0,22.0,96.0,2.02,23.03695716106264
10835,191.0,95.0,20.0,103.0,1.91,26.040952824758094
10836,185.0,82.0,6.0,22.0,1.85,23.959094229364496
10837,179.0,79.0,7.0,28.0,1.79,24.65590961580475
10838,181.0,91.0,28.0,190.0,1.81,27.776929886145112
10839,178.0,75.0,15.0,67.0,1.78,23.671253629592222
10840,187.0,88.0,3.0,7.0,1.87,25.165146272412706
10841,158.0,55.0,14.0,84.0,1.58,22.031725684986377
10842,162.0,67.0,26.0,173.0,1.62,25.529644871208653
10843,151.0,54.0,23.0,137.0,1.51,23.683171790710933
10844,183.0,90.0,22.0,129.0,1.83,26.874496103198062
10845,168.0,67.0,18.0,106.0,1.68,23.738662131519277
10846,162.0,67.0,4.0,15.0,1.62,25.529644871208653
10847,153.0,56.0,29.0,210.0,1.53,23.92242299970097
10848,187.0,94.0,2.0,6.0,1.87,26.88095170007721
10849,141.0,45.0,14.0,73.0,1.41,22.634676324128566
10850,203.0,105.0,20.0,97.0,2.03,25.479870901987436
10851,179.0,77.0,26.0,162.0,1.79,24.031709372366656
10852,197.0,102.0,12.0,64.0,1.97,26.282563322940554
10853,188.0,90.0,14.0,74.0,1.88,25.46401086464464
10854,154.0,50.0,26.0,156.0,1.54,21.0828132906055
10855,160.0,60.0,15.0,78.0,1.6,23.437499999999996
10856,149.0,56.0,8.0,33.0,1.49,25.224089004999776
10857,179.0,80.0,28.0,175.0,1.79,24.968009737523797
10858,186.0,82.0,14.0,43.0,1.86,23.702162099664697
10859,167.0,59.0,16.0,85.0,1.67,21.15529420201513
10860,182.0,92.0,28.0,207.0,1.82,27.77442337881898
10861,162.0,57.0,16.0,69.0,1.62,21.719250114311837
10862,169.0,64.0,22.0,135.0,1.69,22.40817898532965
10863,155.0,52.0,7.0,26.0,1.55,21.64412070759625
10864,197.0,99.0,11.0,61.0,1.97,25.509546754618775
10865,152.0,51.0,3.0,16.0,1.52,22.07409972299169
10866,174.0,77.0,26.0,146.0,1.74,25.43268595587264
10867,162.0,61.0,2.0,7.0,1.62,23.243408017070564
10868,166.0,63.0,5.0,16.0,1.66,22.8625344752504
10869,177.0,80.0,27.0,176.0,1.77,25.53544639152223
10870,207.0,103.0,18.0,118.0,2.07,24.03790053443488
10871,189.0,88.0,15.0,70.0,1.89,24.635368550712467
10872,168.0,75.0,30.0,172.0,1.68,26.573129251700685
10873,175.0,74.0,20.0,90.0,1.75,24.163265306122447
10874,168.0,63.0,11.0,58.0,1.68,22.321428571428577
10875,163.0,58.0,16.0,82.0,1.63,21.829952199932254
10876,190.0,91.0,17.0,79.0,1.9,25.207756232686982
10877,155.0,51.0,11.0,46.0,1.55,21.227887617065555
10878,140.0,47.0,3.0,13.0,1.4,23.9795918367347
10879,195.0,92.0,23.0,119.0,1.95,24.194608809993426
10880,183.0,84.0,18.0,111.0,1.83,25.082863029651524
10881,181.0,83.0,8.0,21.0,1.81,25.33500198406642
10882,187.0,88.0,21.0,120.0,1.87,25.165146272412706
10883,194.0,86.0,20.0,113.0,1.94,22.85046232330747
10884,169.0,71.0,26.0,197.0,1.69,24.859073561850078
10885,168.0,64.0,24.0,137.0,1.68,22.67573696145125
10886,161.0,60.0,12.0,69.0,1.61,23.147255121330193
10887,170.0,78.0,8.0,44.0,1.7,26.989619377162633
10888,184.0,74.0,12.0,43.0,1.84,21.85727788279773
10889,154.0,58.0,1.0,4.0,1.54,24.456063417102378
10890,193.0,94.0,17.0,81.0,1.93,25.235576794007894
10891,190.0,90.0,7.0,32.0,1.9,24.930747922437675
10892,151.0,55.0,24.0,167.0,1.51,24.121749046094468
10893,172.0,65.0,28.0,199.0,1.72,21.971335857220122
10894,176.0,83.0,26.0,171.0,1.76,26.794938016528928
10895,193.0,103.0,17.0,132.0,1.93,27.65174904024269
10896,150.0,57.0,24.0,178.0,1.5,25.333333333333332
10897,156.0,56.0,15.0,91.0,1.56,23.011176857330703
10898,183.0,79.0,20.0,131.0,1.83,23.589835468362743
10899,156.0,57.0,8.0,32.0,1.56,23.422090729783037
10900,181.0,78.0,20.0,114.0,1.81,23.808797045267237
10901,195.0,93.0,2.0,4.0,1.95,24.45759368836292
10902,186.0,83.0,13.0,59.0,1.86,23.991212856977683
10903,163.0,63.0,3.0,12.0,1.63,23.711844630960897
10904,188.0,88.0,5.0,15.0,1.88,24.898143956541425
10905,158.0,59.0,22.0,143.0,1.58,23.634033007530842
10906,173.0,71.0,25.0,138.0,1.73,23.722810651876106
10907,179.0,81.0,3.0,10.0,1.79,25.280109859242845
10908,181.0,81.0,18.0,115.0,1.81,24.724520008546747
10909,175.0,82.0,22.0,146.0,1.75,26.775510204081634
10910,151.0,52.0,18.0,111.0,1.51,22.806017279943863
10911,175.0,70.0,26.0,142.0,1.75,22.857142857142858
10912,199.0,103.0,22.0,96.0,1.99,26.009444205954395
10913,157.0,60.0,24.0,134.0,1.57,24.341758286340216
10914,170.0,76.0,4.0,14.0,1.7,26.29757785467128
10915,162.0,66.0,5.0,20.0,1.62,25.14860539551897
10916,174.0,83.0,10.0,37.0,1.74,27.414453692693883
10917,193.0,89.0,9.0,20.0,1.93,23.893258879433006
10918,197.0,102.0,30.0,230.0,1.97,26.282563322940554
10919,181.0,88.0,22.0,113.0,1.81,26.861206922865602
10920,167.0,67.0,3.0,14.0,1.67,24.023808670084982
10921,172.0,66.0,20.0,139.0,1.72,22.30935640886966
10922,147.0,48.0,21.0,116.0,1.47,22.212966819380814
10923,174.0,78.0,8.0,25.0,1.74,25.762980578676178
10924,174.0,72.0,4.0,15.0,1.74,23.781212841854934
10925,149.0,55.0,25.0,174.0,1.49,24.77365884419621
10926,210.0,121.0,6.0,42.0,2.1,27.43764172335601
10927,178.0,73.0,24.0,129.0,1.78,23.04002019946976
10928,156.0,57.0,23.0,130.0,1.56,23.422090729783037
10929,176.0,80.0,9.0,31.0,1.76,25.826446280991735
10930,185.0,91.0,18.0,124.0,1.85,26.588750913075234
10931,146.0,48.0,7.0,32.0,1.46,22.518296115593923
10932,163.0,59.0,26.0,162.0,1.63,22.20633068613798
10933,155.0,53.0,14.0,68.0,1.55,22.060353798126947
10934,164.0,68.0,2.0,9.0,1.64,25.282569898869724
10935,194.0,99.0,5.0,18.0,1.94,26.304601976830696
10936,177.0,77.0,16.0,77.0,1.77,24.577867151840145
10937,158.0,56.0,9.0,40.0,1.58,22.432302515622492
10938,172.0,79.0,4.0,12.0,1.72,26.703623580313685
10939,156.0,61.0,25.0,153.0,1.56,25.06574621959237
10940,174.0,79.0,24.0,151.0,1.74,26.09327520147972
10941,164.0,65.0,2.0,7.0,1.64,24.167162403331353
10942,167.0,62.0,28.0,175.0,1.67,22.230987127541326
10943,186.0,89.0,13.0,48.0,1.86,25.725517400855587
10944,180.0,78.0,5.0,10.0,1.8,24.074074074074073
10945,187.0,87.0,15.0,55.0,1.87,24.879178701135288
10946,171.0,62.0,17.0,74.0,1.71,21.20310522895934
10947,164.0,67.0,4.0,5.0,1.64,24.910767400356935
10948,166.0,66.0,6.0,29.0,1.66,23.95122659311947
10949,190.0,96.0,28.0,228.0,1.9,26.59279778393352
10950,176.0,75.0,22.0,123.0,1.76,24.212293388429753
10951,155.0,52.0,26.0,151.0,1.55,21.64412070759625
10952,163.0,58.0,20.0,123.0,1.63,21.829952199932254
10953,153.0,56.0,23.0,152.0,1.53,23.92242299970097
10954,184.0,83.0,2.0,9.0,1.84,24.515595463137995
10955,165.0,65.0,26.0,171.0,1.65,23.875114784205696
10956,159.0,61.0,10.0,46.0,1.59,24.128792373719392
10957,192.0,97.0,21.0,139.0,1.92,26.31293402777778
10958,146.0,50.0,6.0,21.0,1.46,23.45655845374367
10959,156.0,55.0,12.0,67.0,1.56,22.600262984878366
10960,179.0,72.0,29.0,205.0,1.79,22.47120876377142
10961,195.0,97.0,21.0,153.0,1.95,25.509533201840895
10962,150.0,48.0,26.0,167.0,1.5,21.333333333333332
10963,183.0,78.0,10.0,65.0,1.83,23.291229956104985
10964,185.0,77.0,5.0,19.0,1.85,22.498173849525198
10965,156.0,56.0,5.0,21.0,1.56,23.011176857330703
10966,161.0,65.0,7.0,25.0,1.61,25.076193048107708
10967,173.0,71.0,14.0,64.0,1.73,23.722810651876106
10968,160.0,63.0,13.0,65.0,1.6,24.609374999999996
10969,178.0,79.0,3.0,11.0,1.78,24.933720489837143
10970,158.0,62.0,17.0,75.0,1.58,24.83576349943919
10971,152.0,61.0,5.0,24.0,1.52,26.40235457063712
10972,167.0,72.0,15.0,103.0,1.67,25.816630212628635
10973,187.0,84.0,11.0,28.0,1.87,24.021275987303035
10974,168.0,66.0,7.0,21.0,1.68,23.384353741496604
10975,162.0,56.0,2.0,7.0,1.62,21.338210638622158
10976,192.0,89.0,15.0,54.0,1.92,24.14279513888889
10977,182.0,88.0,8.0,32.0,1.82,26.56683975365294
10978,170.0,64.0,16.0,87.0,1.7,22.145328719723185
10979,178.0,77.0,19.0,108.0,1.78,24.302487059714682
10980,184.0,92.0,3.0,4.0,1.84,27.173913043478258
10981,185.0,87.0,8.0,36.0,1.85,25.420014609203797
10982,174.0,74.0,15.0,67.0,1.74,24.441802087462015
10983,163.0,67.0,17.0,64.0,1.63,25.21735857578381
10984,192.0,92.0,7.0,32.0,1.92,24.95659722222222
10985,159.0,52.0,29.0,171.0,1.59,20.56880661366243
10986,172.0,72.0,5.0,10.0,1.72,24.337479718766904
10987,210.0,106.0,19.0,91.0,2.1,24.03628117913832
10988,159.0,61.0,20.0,121.0,1.59,24.128792373719392
10989,167.0,70.0,9.0,38.0,1.67,25.099501595611173
10990,177.0,81.0,23.0,197.0,1.77,25.854639471416256
10991,158.0,59.0,7.0,26.0,1.58,23.634033007530842
10992,187.0,91.0,7.0,27.0,1.87,26.023048986244955
10993,177.0,79.0,24.0,204.0,1.77,25.2162533116282
10994,205.0,103.0,14.0,104.0,2.05,24.50922070196312
10995,171.0,73.0,15.0,94.0,1.71,24.96494647925858
10996,202.0,102.0,19.0,159.0,2.02,24.997549259876482
10997,172.0,66.0,5.0,20.0,1.72,22.30935640886966
10998,167.0,70.0,6.0,27.0,1.67,25.099501595611173
10999,142.0,48.0,11.0,60.0,1.42,23.804800634794685
11000,197.0,97.0,17.0,54.0,1.97,24.994202375737586
11001,190.0,90.0,23.0,165.0,1.9,24.930747922437675
11002,171.0,69.0,12.0,53.0,1.71,23.59700420642249
11003,152.0,57.0,17.0,98.0,1.52,24.67105263157895
11004,178.0,70.0,20.0,107.0,1.78,22.093170054286073
11005,203.0,105.0,29.0,209.0,2.03,25.479870901987436
11006,156.0,55.0,16.0,84.0,1.56,22.600262984878366
11007,177.0,75.0,8.0,42.0,1.77,23.93948099205209
11008,189.0,77.0,13.0,69.0,1.89,21.55594748187341
11009,147.0,51.0,19.0,98.0,1.47,23.601277245592115
11010,155.0,52.0,18.0,97.0,1.55,21.64412070759625
11011,161.0,61.0,20.0,111.0,1.61,23.533042706685695
11012,197.0,101.0,19.0,90.0,1.97,26.02489113349996
11013,168.0,66.0,26.0,166.0,1.68,23.384353741496604
11014,185.0,85.0,26.0,164.0,1.85,24.835646457268076
11015,169.0,67.0,18.0,97.0,1.69,23.458562375266975
11016,166.0,71.0,16.0,80.0,1.66,25.76571345623458
11017,175.0,66.0,3.0,12.0,1.75,21.551020408163264
11018,179.0,80.0,15.0,69.0,1.79,24.968009737523797
11019,180.0,86.0,27.0,265.0,1.8,26.54320987654321
11020,143.0,50.0,11.0,50.0,1.43,24.451073402122358
11021,150.0,55.0,17.0,108.0,1.5,24.444444444444443
11022,166.0,68.0,23.0,126.0,1.66,24.677021338365513
11023,165.0,60.0,28.0,193.0,1.65,22.03856749311295
11024,187.0,94.0,19.0,105.0,1.87,26.88095170007721
11025,171.0,69.0,21.0,129.0,1.71,23.59700420642249
11026,183.0,83.0,10.0,55.0,1.83,24.78425751739377
11027,180.0,76.0,29.0,219.0,1.8,23.456790123456788
11028,195.0,105.0,20.0,154.0,1.95,27.613412228796847
11029,179.0,84.0,28.0,190.0,1.79,26.216410224399986
11030,200.0,96.0,22.0,139.0,2.0,24.0
11031,175.0,69.0,5.0,19.0,1.75,22.53061224489796
11032,177.0,76.0,5.0,20.0,1.77,24.258674071946118
11033,176.0,75.0,12.0,45.0,1.76,24.212293388429753
11034,177.0,77.0,9.0,48.0,1.77,24.577867151840145
11035,179.0,86.0,18.0,110.0,1.79,26.840610467838083
11036,166.0,63.0,26.0,158.0,1.66,22.8625344752504
11037,179.0,71.0,20.0,105.0,1.79,22.15910864205237
11038,195.0,92.0,17.0,87.0,1.95,24.194608809993426
11039,197.0,98.0,13.0,58.0,1.97,25.25187456517818
11040,167.0,62.0,5.0,18.0,1.67,22.230987127541326
11041,181.0,73.0,18.0,99.0,1.81,22.282592106468055
11042,175.0,78.0,19.0,99.0,1.75,25.46938775510204
11043,168.0,63.0,25.0,137.0,1.68,22.321428571428577
11044,155.0,60.0,13.0,74.0,1.55,24.97398543184183
11045,155.0,56.0,27.0,158.0,1.55,23.309053069719038
11046,152.0,51.0,6.0,29.0,1.52,22.07409972299169
11047,164.0,63.0,28.0,176.0,1.64,23.423557406305775
11048,186.0,88.0,20.0,165.0,1.86,25.4364666435426
11049,181.0,85.0,22.0,143.0,1.81,25.94548395958609
11050,187.0,84.0,5.0,9.0,1.87,24.021275987303035
11051,166.0,61.0,30.0,215.0,1.66,22.136739730004358
11052,186.0,92.0,27.0,174.0,1.86,26.59266967279454
11053,157.0,57.0,2.0,6.0,1.57,23.124670372023203
11054,156.0,56.0,12.0,54.0,1.56,23.011176857330703
11055,184.0,89.0,20.0,101.0,1.84,26.287807183364837
11056,200.0,102.0,12.0,69.0,2.0,25.5
11057,178.0,78.0,16.0,73.0,1.78,24.61810377477591
11058,172.0,66.0,15.0,64.0,1.72,22.30935640886966
11059,168.0,64.0,18.0,98.0,1.68,22.67573696145125
11060,179.0,76.0,11.0,36.0,1.79,23.719609250647608
11061,194.0,94.0,3.0,14.0,1.94,24.97608672547561
11062,174.0,75.0,28.0,172.0,1.74,24.772096710265558
11063,177.0,76.0,5.0,12.0,1.77,24.258674071946118
11064,181.0,83.0,25.0,152.0,1.81,25.33500198406642
11065,198.0,95.0,19.0,116.0,1.98,24.232221201918172
11066,172.0,71.0,29.0,177.0,1.72,23.99945916711736
11067,184.0,84.0,21.0,99.0,1.84,24.8109640831758
11068,169.0,71.0,24.0,140.0,1.69,24.859073561850078
11069,158.0,51.0,21.0,109.0,1.58,20.429418362441915
11070,179.0,84.0,26.0,153.0,1.79,26.216410224399986
11071,150.0,51.0,5.0,22.0,1.5,22.666666666666668
11072,168.0,62.0,28.0,173.0,1.68,21.9671201814059
11073,195.0,94.0,5.0,16.0,1.95,24.720578566732414
11074,172.0,72.0,10.0,50.0,1.72,24.337479718766904
11075,179.0,80.0,25.0,177.0,1.79,24.968009737523797
11076,166.0,64.0,18.0,99.0,1.66,23.225431847873423
11077,152.0,56.0,4.0,18.0,1.52,24.238227146814403
11078,167.0,70.0,22.0,139.0,1.67,25.099501595611173
11079,195.0,98.0,27.0,250.0,1.95,25.77251808021039
11080,153.0,56.0,18.0,88.0,1.53,23.92242299970097
11081,166.0,66.0,8.0,37.0,1.66,23.95122659311947
11082,152.0,54.0,12.0,55.0,1.52,23.372576177285318
11083,192.0,93.0,14.0,111.0,1.92,25.227864583333336
11084,187.0,89.0,10.0,61.0,1.87,25.45111384369012
11085,180.0,84.0,8.0,29.0,1.8,25.925925925925924
11086,156.0,53.0,3.0,10.0,1.56,21.7784352399737
11087,160.0,64.0,26.0,190.0,1.6,24.999999999999996
11088,200.0,100.0,5.0,11.0,2.0,25.0
11089,189.0,93.0,24.0,139.0,1.89,26.035105400184765
11090,160.0,60.0,12.0,55.0,1.6,23.437499999999996
11091,172.0,82.0,23.0,152.0,1.72,27.717685235262305
11092,155.0,61.0,4.0,17.0,1.55,25.390218522372525
11093,143.0,49.0,6.0,27.0,1.43,23.96205193407991
11094,190.0,93.0,5.0,20.0,1.9,25.761772853185597
11095,177.0,82.0,30.0,193.0,1.77,26.173832551310287
11096,179.0,69.0,27.0,178.0,1.79,21.534908398614277
11097,160.0,68.0,5.0,14.0,1.6,26.562499999999996
11098,154.0,53.0,11.0,47.0,1.54,22.34778208804183
11099,190.0,93.0,28.0,180.0,1.9,25.761772853185597
11100,197.0,98.0,19.0,117.0,1.97,25.25187456517818
11101,164.0,69.0,8.0,31.0,1.64,25.654372397382513
11102,150.0,51.0,26.0,186.0,1.5,22.666666666666668
11103,159.0,62.0,9.0,36.0,1.59,24.524346347059055
11104,191.0,91.0,29.0,203.0,1.91,24.94449165318933
11105,207.0,100.0,8.0,28.0,2.07,23.337767509160077
11106,162.0,65.0,8.0,42.0,1.62,24.76756591982929
11107,164.0,60.0,17.0,83.0,1.64,22.308149910767405
11108,166.0,62.0,13.0,61.0,1.66,22.49963710262738
11109,174.0,72.0,10.0,42.0,1.74,23.781212841854934
11110,166.0,73.0,6.0,21.0,1.66,26.491508201480624
11111,183.0,80.0,24.0,129.0,1.83,23.888440980620498
11112,202.0,102.0,20.0,139.0,2.02,24.997549259876482
11113,183.0,84.0,5.0,17.0,1.83,25.082863029651524
11114,173.0,70.0,18.0,113.0,1.73,23.38868655818771
11115,178.0,73.0,16.0,83.0,1.78,23.04002019946976
11116,181.0,82.0,28.0,248.0,1.81,25.029760996306585
11117,178.0,76.0,15.0,85.0,1.78,23.98687034465345
11118,196.0,97.0,4.0,10.0,1.96,25.249895876718035
11119,174.0,74.0,20.0,130.0,1.74,24.441802087462015
11120,144.0,46.0,24.0,156.0,1.44,22.183641975308642
11121,180.0,85.0,4.0,11.0,1.8,26.234567901234566
11122,197.0,99.0,18.0,152.0,1.97,25.509546754618775
11123,187.0,94.0,14.0,94.0,1.87,26.88095170007721
11124,151.0,49.0,5.0,20.0,1.51,21.490285513793253
11125,177.0,80.0,3.0,12.0,1.77,25.53544639152223
11126,185.0,87.0,24.0,168.0,1.85,25.420014609203797
11127,174.0,80.0,17.0,65.0,1.74,26.42356982428326
11128,175.0,75.0,12.0,70.0,1.75,24.489795918367346
11129,145.0,49.0,20.0,116.0,1.45,23.305588585017837
11130,166.0,69.0,27.0,123.0,1.66,25.039918710988534
11131,194.0,92.0,9.0,38.0,1.94,24.444680624933575
11132,189.0,86.0,14.0,45.0,1.89,24.075473810923548
11133,163.0,57.0,11.0,57.0,1.63,21.453573713726524
11134,168.0,67.0,2.0,9.0,1.68,23.738662131519277
11135,204.0,109.0,17.0,72.0,2.04,26.191849288735103
11136,190.0,90.0,25.0,216.0,1.9,24.930747922437675
11137,192.0,97.0,29.0,249.0,1.92,26.31293402777778
11138,184.0,86.0,24.0,145.0,1.84,25.401701323251416
11139,180.0,80.0,21.0,113.0,1.8,24.691358024691358
11140,181.0,78.0,7.0,15.0,1.81,23.808797045267237
11141,197.0,99.0,2.0,7.0,1.97,25.509546754618775
11142,197.0,92.0,15.0,89.0,1.97,23.70584142853462
11143,187.0,87.0,28.0,179.0,1.87,24.879178701135288
11144,182.0,81.0,24.0,156.0,1.82,24.453568409612362
11145,191.0,88.0,3.0,6.0,1.91,24.12214577451276
11146,163.0,65.0,14.0,71.0,1.63,24.46460160337235
11147,169.0,68.0,10.0,46.0,1.69,23.80869017191275
11148,168.0,64.0,22.0,119.0,1.68,22.67573696145125
11149,168.0,67.0,18.0,116.0,1.68,23.738662131519277
11150,176.0,79.0,11.0,60.0,1.76,25.50361570247934
11151,185.0,84.0,12.0,42.0,1.85,24.543462381300216
11152,178.0,74.0,14.0,60.0,1.78,23.355636914530994
11153,169.0,63.0,16.0,82.0,1.69,22.058051188683873
11154,159.0,60.0,20.0,123.0,1.59,23.73323840037973
11155,161.0,62.0,30.0,198.0,1.61,23.9188302920412
11156,151.0,55.0,28.0,174.0,1.51,24.121749046094468
11157,194.0,91.0,12.0,37.0,1.94,24.178977574662557
11158,162.0,62.0,5.0,21.0,1.62,23.624447492760247
11159,161.0,57.0,26.0,167.0,1.61,21.98989236526368
11160,146.0,47.0,15.0,79.0,1.46,22.04916494651905
