,user_id,age,height,weight,duration,heart_rate,body_temp,calorie,female,male
12116,15262651,21,188.0,80.0,14.0,103.0,40.1,71.0,0,1
12117,13086099,43,180.0,84.0,6.0,89.0,39.2,25.0,0,1
12118,17886646,47,161.0,58.0,11.0,99.0,40.1,63.0,1,0
12119,10614397,28,161.0,60.0,20.0,109.0,40.9,129.0,1,0
12120,14315627,59,194.0,93.0,28.0,105.0,40.7,210.0,0,1
12121,12785594,21,170.0,67.0,17.0,95.0,40.0,80.0,1,0
12122,16433963,31,184.0,90.0,16.0,98.0,40.3,81.0,0,1
12123,13277808,23,162.0,61.0,15.0,102.0,40.2,84.0,1,0
12124,10286803,61,199.0,114.0,2.0,83.0,38.2,9.0,0,1
12125,18444860,61,162.0,67.0,10.0,88.0,39.8,47.0,1,0
12126,11108768,20,196.0,89.0,8.0,88.0,39.7,24.0,0,1
12127,11206932,41,163.0,59.0,17.0,100.0,40.0,97.0,1,0
12128,18867457,60,176.0,76.0,27.0,100.0,40.6,174.0,0,1
12129,15901851,65,173.0,76.0,21.0,95.0,40.6,125.0,0,1
12130,13965766,34,165.0,64.0,12.0,100.0,40.1,66.0,1,0
12131,15105596,20,187.0,85.0,12.0,81.0,40.1,22.0,0,1
12132,10250475,30,176.0,69.0,18.0,100.0,40.3,97.0,1,0
12133,11916872,21,166.0,59.0,17.0,94.0,40.2,80.0,1,0
12134,19312983,68,189.0,95.0,16.0,103.0,40.3,123.0,0,1
12135,14722499,24,189.0,82.0,11.0,93.0,39.6,42.0,0,1
12136,13300533,23,181.0,76.0,8.0,84.0,39.1,18.0,0,1
12137,11705813,23,181.0,83.0,16.0,92.0,40.5,58.0,0,1
12138,14504568,49,208.0,102.0,26.0,106.0,40.7,192.0,0,1
12139,19247845,33,169.0,68.0,16.0,98.0,40.0,84.0,1,0
12140,18898139,52,159.0,60.0,8.0,92.0,39.6,40.0,1,0
12141,12946563,56,180.0,76.0,7.0,92.0,39.2,34.0,1,0
12142,11583518,35,189.0,92.0,21.0,103.0,40.8,127.0,0,1
12143,16987099,20,189.0,85.0,8.0,82.0,39.8,16.0,0,1
12144,13619012,23,198.0,96.0,14.0,96.0,40.0,63.0,0,1
12145,16673395,35,170.0,73.0,2.0,90.0,38.1,7.0,0,1
12146,19579367,33,162.0,57.0,17.0,97.0,40.5,90.0,1,0
12147,12527999,56,187.0,85.0,10.0,81.0,39.8,36.0,0,1
12148,16243641,29,172.0,66.0,14.0,101.0,40.6,77.0,1,0
12149,19694360,31,202.0,97.0,12.0,99.0,39.6,64.0,0,1
12150,19765243,29,153.0,54.0,4.0,77.0,39.1,13.0,1,0
12151,11843441,52,151.0,54.0,5.0,88.0,38.9,24.0,1,0
12152,12797152,27,172.0,71.0,13.0,96.0,40.2,54.0,0,1
12153,18111907,70,172.0,73.0,23.0,102.0,40.8,144.0,1,0
12154,17882019,39,191.0,87.0,29.0,111.0,41.2,213.0,0,1
12155,18717968,32,152.0,53.0,28.0,100.0,40.9,158.0,1,0
12156,11137342,24,153.0,54.0,1.0,78.0,37.7,3.0,1,0
12157,14046129,37,169.0,73.0,15.0,90.0,40.0,66.0,1,0
12158,10569174,72,162.0,66.0,14.0,97.0,40.1,82.0,1,0
12159,17543611,76,156.0,56.0,28.0,102.0,41.0,185.0,1,0
12160,18191162,26,179.0,71.0,26.0,110.0,40.9,166.0,1,0
12161,13144367,36,188.0,84.0,13.0,96.0,39.8,63.0,1,0
12162,11827485,29,182.0,90.0,11.0,96.0,39.8,51.0,0,1
12163,19171424,71,189.0,93.0,8.0,90.0,39.5,47.0,0,1
12164,10418077,69,147.0,51.0,20.0,96.0,40.1,118.0,1,0
12165,16933466,30,162.0,58.0,23.0,106.0,40.6,142.0,1,0
12166,16005883,64,152.0,52.0,2.0,92.0,38.1,11.0,1,0
12167,12893407,25,182.0,84.0,17.0,93.0,40.4,66.0,0,1
12168,15329309,22,184.0,89.0,11.0,87.0,40.3,32.0,0,1
12169,19274927,74,163.0,65.0,22.0,100.0,40.5,137.0,1,0
12170,11278718,23,182.0,83.0,17.0,96.0,40.2,72.0,0,1
12171,13522792,53,161.0,64.0,19.0,99.0,40.7,110.0,1,0
12172,10878569,52,199.0,94.0,15.0,99.0,39.9,94.0,0,1
12173,10637238,45,165.0,64.0,30.0,104.0,40.5,185.0,1,0
12174,19244497,24,153.0,57.0,21.0,105.0,40.2,126.0,1,0
12175,10631102,36,168.0,77.0,14.0,104.0,40.2,83.0,0,1
12176,10938211,53,172.0,73.0,3.0,81.0,38.7,10.0,0,1
12177,10219385,49,181.0,84.0,21.0,101.0,40.5,131.0,0,1
12178,10926830,24,187.0,90.0,19.0,95.0,40.7,81.0,0,1
12179,15106566,25,174.0,80.0,29.0,109.0,41.3,180.0,0,1
12180,11255341,59,166.0,61.0,27.0,105.0,40.5,177.0,1,0
12181,17891487,48,168.0,64.0,24.0,106.0,40.7,154.0,1,0
12182,17450456,39,189.0,90.0,27.0,101.0,40.8,159.0,0,1
12183,16865081,20,184.0,83.0,3.0,74.0,38.9,2.0,0,1
12184,15124459,22,159.0,55.0,4.0,86.0,38.8,16.0,1,0
12185,14467545,28,165.0,64.0,27.0,109.0,41.0,173.0,1,0
12186,13226546,37,166.0,66.0,4.0,85.0,38.9,16.0,1,0
12187,12089825,37,169.0,67.0,7.0,84.0,39.6,27.0,1,0
12188,12075809,52,174.0,73.0,23.0,107.0,40.3,149.0,1,0
12189,10775847,21,219.0,126.0,15.0,97.0,40.4,78.0,0,1
12190,17904289,73,195.0,103.0,7.0,89.0,39.6,42.0,0,1
12191,10952894,27,178.0,80.0,15.0,96.0,40.2,65.0,0,1
12192,15640292,34,165.0,61.0,17.0,98.0,40.2,91.0,1,0
12193,11188547,30,188.0,92.0,22.0,102.0,40.7,124.0,0,1
12194,14306684,31,166.0,70.0,17.0,95.0,40.1,83.0,1,0
12195,16021301,78,174.0,80.0,28.0,109.0,40.7,245.0,0,1
12196,15150238,21,167.0,63.0,29.0,115.0,41.0,201.0,1,0
12197,17585248,20,148.0,53.0,2.0,88.0,38.3,8.0,1,0
12198,18127357,22,169.0,62.0,19.0,99.0,40.3,100.0,1,0
12199,13466023,70,185.0,88.0,3.0,75.0,38.7,10.0,1,0
12200,15428220,26,163.0,61.0,13.0,103.0,40.3,75.0,1,0
12201,15300491,36,166.0,68.0,26.0,102.0,40.4,149.0,1,0
12202,12800330,32,191.0,92.0,8.0,84.0,39.3,24.0,0,1
12203,12765732,21,191.0,94.0,18.0,95.0,40.4,76.0,0,1
12204,16458764,43,193.0,98.0,27.0,116.0,40.9,230.0,0,1
12205,13585267,22,179.0,81.0,21.0,96.0,40.3,86.0,0,1
12206,11611941,31,178.0,79.0,16.0,93.0,40.5,65.0,0,1
12207,16429310,48,173.0,78.0,15.0,101.0,40.1,91.0,0,1
12208,12715819,73,148.0,53.0,2.0,79.0,38.0,8.0,1,0
12209,11872640,30,189.0,97.0,20.0,100.0,40.3,109.0,0,1
12210,13066498,26,164.0,71.0,25.0,110.0,40.7,155.0,0,1
12211,18152042,76,186.0,92.0,25.0,100.0,40.8,189.0,0,1
12212,18460827,53,173.0,78.0,13.0,96.0,39.9,72.0,0,1
12213,12990275,73,189.0,91.0,29.0,106.0,40.9,241.0,0,1
12214,12290506,58,181.0,84.0,11.0,78.0,39.9,35.0,0,1
12215,13700520,42,150.0,52.0,6.0,94.0,39.4,31.0,1,0
12216,18060808,20,170.0,62.0,4.0,83.0,38.8,14.0,1,0
12217,14851759,68,163.0,59.0,28.0,107.0,40.8,195.0,1,0
12218,10101706,70,189.0,86.0,28.0,101.0,40.6,167.0,1,0
12219,13280605,20,193.0,93.0,4.0,82.0,39.0,9.0,0,1
12220,13473507,38,192.0,97.0,6.0,79.0,39.3,16.0,0,1
12221,14765261,58,186.0,87.0,9.0,90.0,40.0,46.0,0,1
12222,19276275,64,168.0,69.0,11.0,85.0,40.2,48.0,1,0
12223,17049463,54,177.0,80.0,10.0,90.0,39.9,47.0,0,1
12224,17976415,35,198.0,97.0,22.0,102.0,40.6,132.0,0,1
12225,14133520,28,184.0,77.0,10.0,95.0,39.7,47.0,1,0
12226,17570013,20,187.0,81.0,16.0,91.0,40.1,52.0,0,1
12227,16196254,27,178.0,84.0,1.0,82.0,37.6,2.0,0,1
12228,13450973,73,184.0,88.0,3.0,85.0,38.3,15.0,0,1
12229,19058697,54,180.0,78.0,10.0,94.0,39.8,51.0,1,0
12230,13535739,28,199.0,96.0,29.0,107.0,41.1,185.0,0,1
12231,14653831,21,174.0,71.0,24.0,110.0,40.8,151.0,1,0
12232,13845948,32,157.0,53.0,10.0,92.0,40.0,48.0,1,0
12233,13281957,24,176.0,66.0,6.0,85.0,39.2,22.0,1,0
12234,15786287,72,183.0,91.0,4.0,79.0,38.8,17.0,0,1
12235,17876281,68,158.0,64.0,16.0,90.0,40.4,81.0,1,0
12236,13597240,49,163.0,56.0,28.0,107.0,40.3,186.0,1,0
12237,11529290,32,194.0,97.0,12.0,90.0,40.1,48.0,0,1
12238,17461037,70,156.0,56.0,23.0,113.0,40.8,176.0,1,0
12239,16477717,37,162.0,60.0,19.0,98.0,40.3,103.0,1,0
12240,18090813,36,166.0,65.0,12.0,95.0,40.2,60.0,1,0
12241,16938791,49,169.0,67.0,22.0,99.0,40.3,124.0,1,0
12242,16583158,28,181.0,83.0,3.0,86.0,38.6,9.0,0,1
12243,11564427,75,182.0,76.0,27.0,102.0,40.8,170.0,1,0
12244,19936171,65,193.0,99.0,4.0,78.0,39.1,15.0,0,1
12245,19411662,42,142.0,43.0,17.0,91.0,40.8,85.0,1,0
12246,13972621,25,162.0,56.0,30.0,106.0,40.4,184.0,1,0
12247,14106462,29,161.0,63.0,23.0,103.0,40.6,133.0,1,0
12248,10806364,54,194.0,95.0,24.0,96.0,40.7,143.0,0,1
12249,16395220,25,165.0,66.0,24.0,104.0,40.6,139.0,1,0
12250,11047913,30,168.0,74.0,23.0,100.0,41.0,114.0,0,1
12251,19431464,36,179.0,75.0,18.0,94.0,40.0,86.0,1,0
12252,14645547,75,179.0,78.0,28.0,104.0,40.5,182.0,1,0
12253,16650300,21,187.0,85.0,9.0,94.0,39.5,35.0,0,1
12254,11886358,36,166.0,71.0,15.0,99.0,40.4,81.0,1,0
12255,16094942,23,170.0,69.0,23.0,112.0,40.9,145.0,0,1
12256,12059394,28,166.0,64.0,18.0,100.0,40.5,98.0,1,0
12257,19694480,55,169.0,66.0,28.0,104.0,40.9,177.0,1,0
12258,11719121,25,171.0,67.0,26.0,104.0,40.7,150.0,1,0
12259,17085407,50,198.0,105.0,1.0,78.0,37.6,3.0,0,1
12260,12614762,35,185.0,92.0,8.0,92.0,39.5,35.0,0,1
12261,16370653,43,191.0,96.0,21.0,115.0,40.4,175.0,0,1
12262,11349993,75,186.0,88.0,17.0,97.0,40.6,119.0,0,1
12263,14379790,79,163.0,60.0,3.0,81.0,39.0,13.0,1,0
12264,13290021,21,148.0,47.0,25.0,100.0,40.8,138.0,1,0
12265,13897832,47,161.0,64.0,24.0,105.0,40.5,151.0,1,0
12266,11609353,36,168.0,77.0,19.0,106.0,40.7,118.0,0,1
12267,16600199,24,160.0,55.0,9.0,97.0,39.7,46.0,1,0
12268,13486630,51,152.0,59.0,28.0,99.0,41.0,162.0,1,0
12269,10629705,36,183.0,85.0,11.0,98.0,40.0,57.0,0,1
12270,11337017,68,164.0,63.0,12.0,94.0,39.9,66.0,1,0
12271,15975029,22,176.0,79.0,7.0,86.0,39.6,18.0,0,1
12272,10309291,51,160.0,58.0,11.0,87.0,39.7,50.0,1,0
12273,13371749,24,180.0,77.0,28.0,113.0,40.5,184.0,1,0
12274,11970819,22,158.0,59.0,28.0,114.0,40.7,193.0,1,0
12275,17716007,73,171.0,75.0,29.0,104.0,41.1,189.0,1,0
12276,16053929,60,181.0,89.0,1.0,88.0,38.2,5.0,0,1
12277,13308805,66,190.0,89.0,10.0,94.0,39.8,61.0,0,1
12278,19936740,28,184.0,85.0,7.0,89.0,39.6,24.0,0,1
12279,19220276,40,184.0,89.0,2.0,82.0,38.0,6.0,0,1
12280,15356935,20,176.0,72.0,13.0,90.0,40.2,53.0,1,0
12281,16534110,61,186.0,86.0,6.0,82.0,39.2,24.0,0,1
12282,15960246,21,165.0,70.0,12.0,103.0,40.1,59.0,0,1
12283,10038366,43,170.0,78.0,23.0,104.0,40.5,144.0,0,1
12284,14643629,39,146.0,51.0,29.0,113.0,41.1,209.0,1,0
12285,18145673,76,172.0,80.0,12.0,88.0,39.9,66.0,0,1
12286,17665318,29,180.0,82.0,14.0,86.0,40.2,42.0,0,1
12287,19225724,66,197.0,105.0,7.0,91.0,39.5,42.0,0,1
12288,16916106,28,172.0,74.0,24.0,104.0,40.9,131.0,0,1
12289,13154733,26,182.0,71.0,13.0,101.0,39.7,70.0,1,0
12290,14735685,78,159.0,64.0,28.0,111.0,40.7,210.0,1,0
12291,16784875,31,186.0,91.0,19.0,103.0,40.2,111.0,0,1
12292,11763133,47,175.0,76.0,30.0,113.0,41.3,233.0,0,1
12293,12411719,70,152.0,56.0,25.0,105.0,40.9,170.0,1,0
12294,15628947,66,184.0,85.0,26.0,111.0,40.7,223.0,0,1
12295,10399838,31,183.0,83.0,15.0,91.0,40.0,58.0,0,1
12296,16942779,77,205.0,109.0,12.0,81.0,40.0,61.0,0,1
12297,16960227,22,182.0,85.0,15.0,87.0,40.5,43.0,0,1
12298,16068765,23,190.0,90.0,25.0,99.0,40.7,120.0,0,1
12299,11664684,50,186.0,93.0,17.0,99.0,40.5,105.0,0,1
12300,16151290,24,188.0,89.0,12.0,96.0,39.7,53.0,0,1
12301,11707919,37,178.0,78.0,17.0,97.0,40.3,86.0,1,0
12302,19687447,51,201.0,98.0,24.0,96.0,40.3,141.0,0,1
12303,15265823,29,171.0,68.0,15.0,101.0,40.3,82.0,1,0
12304,14381201,35,185.0,88.0,30.0,110.0,40.7,210.0,0,1
12305,17548848,29,166.0,61.0,4.0,89.0,39.2,17.0,1,0
12306,14677919,25,156.0,60.0,28.0,110.0,40.8,182.0,1,0
12307,17399526,22,197.0,96.0,26.0,102.0,41.0,139.0,0,1
12308,14264046,23,175.0,68.0,11.0,92.0,40.1,49.0,1,0
12309,13177190,60,187.0,83.0,7.0,91.0,39.4,37.0,0,1
12310,10556798,22,179.0,77.0,20.0,100.0,40.2,93.0,0,1
12311,12228656,61,166.0,64.0,7.0,87.0,39.5,32.0,1,0
12312,12154678,35,177.0,74.0,26.0,102.0,41.3,146.0,1,0
12313,13972316,24,160.0,55.0,28.0,107.0,40.7,174.0,1,0
12314,12848526,79,154.0,55.0,24.0,107.0,40.5,173.0,1,0
12315,10925046,28,177.0,86.0,26.0,113.0,40.9,184.0,0,1
12316,18231765,32,179.0,77.0,10.0,85.0,40.2,29.0,0,1
12317,19608119,63,148.0,46.0,9.0,90.0,39.5,47.0,1,0
12318,13628975,35,193.0,91.0,23.0,106.0,40.8,149.0,0,1
12319,10023275,35,168.0,61.0,12.0,99.0,39.5,66.0,1,0
12320,17206141,73,176.0,78.0,17.0,99.0,40.4,101.0,1,0
12321,18920588,24,180.0,83.0,24.0,113.0,40.9,164.0,0,1
12322,14062564,56,177.0,81.0,6.0,85.0,39.2,25.0,0,1
12323,17919181,22,195.0,101.0,14.0,100.0,40.1,72.0,0,1
12324,12859082,76,162.0,66.0,15.0,87.0,39.9,73.0,1,0
12325,15897381,35,171.0,75.0,20.0,96.0,40.5,92.0,0,1
12326,18627472,21,179.0,78.0,20.0,102.0,40.4,98.0,0,1
12327,11353054,50,172.0,72.0,30.0,102.0,41.0,178.0,1,0
12328,15640203,25,171.0,68.0,15.0,93.0,40.3,69.0,1,0
12329,18972977,29,179.0,78.0,3.0,84.0,38.5,11.0,1,0
12330,12733320,77,199.0,106.0,28.0,113.0,41.0,276.0,0,1
12331,16154475,20,206.0,105.0,11.0,94.0,40.0,47.0,0,1
12332,11624077,46,169.0,66.0,10.0,97.0,39.7,51.0,0,1
12333,17888504,74,163.0,57.0,26.0,102.0,40.7,170.0,1,0
12334,19445830,20,180.0,79.0,7.0,83.0,39.3,14.0,0,1
12335,15159801,26,160.0,56.0,27.0,105.0,41.0,163.0,1,0
12336,16013171,58,182.0,85.0,6.0,85.0,39.2,26.0,0,1
12337,19011070,28,191.0,91.0,28.0,120.0,40.9,231.0,0,1
12338,14640211,30,175.0,66.0,15.0,100.0,40.3,82.0,1,0
12339,12492875,29,183.0,87.0,25.0,108.0,40.8,160.0,0,1
12340,17923033,28,178.0,76.0,11.0,94.0,40.2,44.0,0,1
12341,18437946,48,191.0,91.0,9.0,83.0,39.1,33.0,0,1
12342,11093389,37,180.0,76.0,19.0,86.0,40.5,75.0,1,0
12343,14291636,21,169.0,66.0,10.0,98.0,40.1,51.0,1,0
12344,11721725,41,176.0,73.0,9.0,84.0,39.7,34.0,1,0
12345,16766374,28,180.0,77.0,2.0,82.0,38.0,4.0,0,1
12346,15171229,79,195.0,106.0,15.0,91.0,40.0,100.0,0,1
12347,12803578,24,192.0,91.0,2.0,88.0,38.5,6.0,0,1
12348,13456240,55,177.0,79.0,17.0,89.0,40.3,78.0,0,1
12349,13871231,34,186.0,87.0,5.0,84.0,39.3,18.0,1,0
12350,17160491,22,170.0,65.0,12.0,91.0,40.0,52.0,1,0
12351,19354067,43,154.0,55.0,10.0,89.0,39.8,46.0,1,0
12352,14936982,66,185.0,88.0,17.0,100.0,40.6,119.0,0,1
12353,12845996,35,163.0,69.0,16.0,86.0,40.2,48.0,0,1
12354,11134969,26,182.0,78.0,28.0,105.0,40.7,157.0,0,1
12355,12503856,74,159.0,57.0,18.0,97.0,40.3,108.0,1,0
12356,14242095,24,170.0,68.0,15.0,94.0,40.1,54.0,0,1
12357,18327796,63,186.0,92.0,14.0,94.0,40.2,84.0,0,1
12358,13517596,26,180.0,78.0,4.0,92.0,38.7,15.0,0,1
12359,14007126,31,171.0,74.0,12.0,94.0,39.6,49.0,0,1
12360,13454914,41,218.0,119.0,18.0,85.0,40.2,76.0,0,1
12361,14700004,37,193.0,95.0,23.0,102.0,40.8,139.0,0,1
12362,17073516,36,199.0,102.0,5.0,91.0,39.4,22.0,0,1
12363,14168440,20,183.0,81.0,5.0,87.0,39.2,18.0,1,0
12364,11343539,23,166.0,59.0,2.0,82.0,38.1,7.0,1,0
12365,11275720,48,194.0,93.0,11.0,90.0,39.9,52.0,0,1
12366,18952890,40,163.0,62.0,13.0,101.0,39.9,75.0,1,0
12367,15760787,26,167.0,64.0,24.0,105.0,40.6,127.0,0,1
12368,11680010,75,161.0,64.0,19.0,102.0,40.8,123.0,1,0
12369,19799792,63,191.0,94.0,21.0,102.0,40.4,153.0,0,1
12370,16287755,74,156.0,60.0,10.0,88.0,39.6,50.0,1,0
12371,13182871,40,179.0,84.0,27.0,114.0,40.8,210.0,0,1
12372,15514175,61,192.0,94.0,17.0,104.0,40.5,127.0,0,1
12373,16160540,24,175.0,72.0,4.0,87.0,38.7,15.0,1,0
12374,19407643,36,195.0,93.0,5.0,89.0,39.2,20.0,0,1
12375,18718114,44,181.0,84.0,30.0,114.0,40.9,239.0,0,1
12376,18776543,57,159.0,61.0,2.0,87.0,38.5,9.0,1,0
12377,16092305,75,164.0,61.0,4.0,89.0,38.9,21.0,1,0
12378,16453316,46,171.0,65.0,5.0,95.0,39.1,26.0,1,0
12379,19352432,73,178.0,80.0,10.0,92.0,40.1,60.0,0,1
12380,17326367,40,165.0,64.0,2.0,79.0,38.3,7.0,1,0
12381,15419356,31,192.0,93.0,30.0,117.0,40.7,239.0,0,1
12382,18642102,22,160.0,59.0,3.0,90.0,38.8,13.0,1,0
12383,15152588,30,207.0,108.0,13.0,84.0,40.1,43.0,0,1
12384,17465080,31,188.0,86.0,8.0,91.0,39.6,31.0,0,1
12385,12449540,66,176.0,82.0,27.0,110.0,40.8,226.0,0,1
12386,15582287,66,186.0,89.0,7.0,88.0,39.6,31.0,1,0
12387,16057645,73,184.0,85.0,17.0,101.0,40.6,126.0,0,1
12388,12396352,24,157.0,56.0,25.0,107.0,40.8,155.0,1,0
12389,17649744,30,177.0,82.0,19.0,89.0,40.7,66.0,0,1
12390,11236571,39,163.0,62.0,11.0,95.0,39.9,56.0,1,0
12391,16823795,21,195.0,91.0,10.0,97.0,39.7,44.0,0,1
12392,11963688,44,171.0,64.0,29.0,103.0,40.9,175.0,1,0
12393,10825665,41,151.0,51.0,17.0,103.0,40.6,105.0,1,0
12394,14105265,63,168.0,67.0,10.0,83.0,40.1,42.0,1,0
12395,13690968,40,180.0,88.0,9.0,94.0,39.5,44.0,0,1
12396,16955714,60,169.0,70.0,6.0,89.0,39.3,28.0,1,0
12397,12672483,58,175.0,72.0,21.0,101.0,40.5,125.0,1,0
12398,15614396,70,214.0,113.0,21.0,100.0,40.8,162.0,0,1
12399,17404107,38,164.0,67.0,11.0,83.0,39.6,29.0,0,1
12400,18064102,38,177.0,81.0,30.0,110.0,41.1,210.0,0,1
12401,13209388,73,173.0,77.0,26.0,103.0,40.8,166.0,1,0
12402,16841294,46,163.0,62.0,12.0,96.0,40.1,64.0,1,0
12403,14129297,48,186.0,85.0,14.0,89.0,40.4,62.0,0,1
12404,17569800,64,161.0,65.0,12.0,96.0,39.9,67.0,1,0
12405,14527870,26,151.0,52.0,22.0,98.0,40.2,118.0,1,0
12406,12302421,31,163.0,60.0,7.0,86.0,39.4,28.0,1,0
12407,14273029,43,191.0,91.0,21.0,98.0,40.7,119.0,0,1
12408,16047232,34,184.0,81.0,9.0,86.0,39.8,29.0,0,1
12409,16249588,40,164.0,62.0,13.0,101.0,40.0,75.0,1,0
12410,18404606,35,174.0,68.0,25.0,105.0,40.7,151.0,1,0
12411,18629848,55,160.0,62.0,18.0,107.0,40.3,120.0,1,0
12412,11034665,22,159.0,57.0,21.0,105.0,40.5,125.0,1,0
12413,17916079,59,191.0,93.0,25.0,102.0,40.9,177.0,0,1
12414,14371997,71,196.0,99.0,15.0,87.0,40.0,83.0,0,1
12415,16897657,25,180.0,79.0,4.0,92.0,38.8,14.0,0,1
12416,13771122,34,164.0,57.0,26.0,107.0,41.0,166.0,1,0
12417,14876319,62,196.0,97.0,4.0,82.0,39.0,17.0,0,1
12418,13595470,49,184.0,88.0,14.0,85.0,40.2,55.0,0,1
12419,19281731,28,186.0,93.0,25.0,109.0,41.2,166.0,0,1
12420,15609006,69,168.0,70.0,18.0,99.0,40.5,119.0,0,1
12421,12117509,23,156.0,58.0,4.0,85.0,39.1,15.0,1,0
12422,18595772,75,165.0,69.0,25.0,104.0,40.8,165.0,1,0
12423,19074707,30,145.0,49.0,11.0,90.0,40.0,51.0,1,0
12424,18468491,30,198.0,98.0,2.0,82.0,38.0,6.0,0,1
12425,15830893,23,157.0,56.0,5.0,77.0,38.9,15.0,1,0
12426,11000726,40,166.0,63.0,15.0,109.0,40.2,99.0,1,0
12427,11697807,24,165.0,68.0,12.0,82.0,39.8,22.0,0,1
12428,18880919,29,171.0,67.0,22.0,103.0,40.8,126.0,1,0
12429,13976433,77,176.0,78.0,4.0,79.0,38.6,17.0,0,1
12430,16913021,69,185.0,93.0,22.0,99.0,40.7,156.0,0,1
12431,12627028,49,171.0,70.0,5.0,80.0,39.2,18.0,1,0
12432,18500023,25,181.0,80.0,11.0,96.0,40.0,47.0,0,1
12433,15296426,33,193.0,93.0,20.0,101.0,40.6,113.0,0,1
12434,15087337,28,171.0,69.0,2.0,75.0,37.8,5.0,1,0
12435,18021896,40,154.0,58.0,25.0,103.0,41.0,151.0,1,0
12436,13127431,33,199.0,93.0,1.0,77.0,37.8,2.0,0,1
12437,13079571,46,175.0,71.0,8.0,98.0,39.7,43.0,0,1
12438,14428699,43,178.0,81.0,13.0,93.0,40.0,61.0,0,1
12439,19285556,73,156.0,59.0,2.0,81.0,37.7,9.0,1,0
12440,19127347,55,177.0,79.0,5.0,92.0,39.1,25.0,0,1
12441,13010372,42,180.0,84.0,1.0,87.0,37.8,4.0,0,1
12442,12209725,79,159.0,64.0,17.0,101.0,40.2,109.0,1,0
12443,19875583,20,165.0,66.0,15.0,94.0,40.0,69.0,1,0
12444,18964819,25,191.0,84.0,28.0,107.0,40.8,168.0,0,1
12445,10813173,44,151.0,56.0,10.0,91.0,39.8,49.0,1,0
12446,15242656,61,179.0,87.0,21.0,106.0,40.6,160.0,0,1
12447,10370270,32,171.0,70.0,23.0,104.0,40.7,134.0,1,0
12448,10653701,22,153.0,50.0,29.0,110.0,41.1,191.0,1,0
12449,13725682,34,149.0,51.0,25.0,105.0,40.7,156.0,1,0
12450,19608993,65,178.0,83.0,23.0,99.0,40.8,154.0,0,1
12451,15077206,59,193.0,93.0,7.0,94.0,39.3,35.0,1,0
12452,14095962,68,176.0,73.0,21.0,94.0,40.3,113.0,1,0
12453,19670207,28,170.0,70.0,30.0,117.0,40.9,215.0,1,0
12454,19403141,74,176.0,81.0,12.0,93.0,40.2,74.0,0,1
12455,13266927,71,185.0,86.0,7.0,82.0,39.4,31.0,0,1
12456,13502542,79,172.0,76.0,9.0,92.0,39.8,55.0,0,1
12457,13034954,74,189.0,83.0,29.0,103.0,41.3,183.0,1,0
12458,13610844,20,152.0,50.0,22.0,102.0,40.8,125.0,1,0
12459,16858173,64,165.0,68.0,4.0,86.0,38.7,18.0,1,0
12460,13379110,74,193.0,89.0,13.0,94.0,40.1,84.0,0,1
12461,13435846,43,159.0,62.0,27.0,114.0,41.1,195.0,1,0
12462,16751791,45,148.0,52.0,21.0,98.0,40.2,119.0,1,0
12463,14007450,23,158.0,57.0,14.0,94.0,40.4,67.0,1,0
12464,14499450,32,174.0,63.0,7.0,83.0,39.5,26.0,1,0
12465,14291799,79,186.0,92.0,4.0,80.0,38.9,19.0,0,1
12466,19526955,58,162.0,57.0,25.0,109.0,40.8,175.0,1,0
12467,19764462,42,163.0,63.0,11.0,83.0,40.0,43.0,1,0
12468,19041762,46,188.0,87.0,20.0,93.0,40.5,99.0,0,1
12469,14532532,21,185.0,81.0,25.0,112.0,40.7,162.0,0,1
12470,17654934,29,178.0,85.0,18.0,93.0,40.8,74.0,0,1
12471,16346869,43,185.0,94.0,16.0,103.0,40.3,103.0,0,1
12472,13379618,31,180.0,76.0,11.0,92.0,40.2,42.0,0,1
12473,13900774,29,158.0,59.0,29.0,111.0,41.0,194.0,1,0
12474,10641592,21,180.0,77.0,12.0,90.0,39.9,37.0,0,1
12475,13784553,48,190.0,83.0,11.0,99.0,39.8,65.0,0,1
12476,10323031,35,172.0,78.0,12.0,89.0,39.9,43.0,0,1
12477,19666115,65,198.0,96.0,15.0,98.0,39.9,81.0,1,0
12478,13818456,20,196.0,92.0,15.0,89.0,40.3,48.0,0,1
12479,13952760,43,192.0,94.0,25.0,109.0,40.5,184.0,0,1
12480,17768023,31,188.0,88.0,24.0,99.0,40.6,124.0,0,1
12481,18802349,25,150.0,51.0,26.0,104.0,40.7,156.0,1,0
12482,11184586,74,167.0,72.0,19.0,102.0,40.5,121.0,1,0
12483,13330545,25,195.0,90.0,22.0,104.0,40.7,125.0,0,1
12484,14487864,29,184.0,89.0,13.0,87.0,40.1,43.0,0,1
12485,19947156,33,163.0,55.0,12.0,93.0,40.0,59.0,1,0
12486,18678774,72,148.0,53.0,14.0,86.0,40.0,68.0,1,0
12487,13514429,53,157.0,63.0,6.0,84.0,39.1,25.0,1,0
12488,19721488,23,143.0,49.0,10.0,90.0,40.1,45.0,1,0
12489,12641918,57,168.0,65.0,1.0,83.0,37.6,4.0,1,0
12490,11673638,41,143.0,48.0,2.0,74.0,37.9,6.0,1,0
12491,15208988,22,177.0,73.0,16.0,100.0,40.6,83.0,1,0
12492,15321228,78,197.0,102.0,3.0,79.0,38.5,14.0,0,1
